score,NumberOfInstances,NumberOfFeatures,NumberOfClasses,PercentageOfNumericAtts,PercentageOfNominalAtts,PercentageOfBinaryAtts,PercentageOfMissingValues,ClassEntropy,MeanMutualInformation,MeanAttributeEntropy,MeanSkewnessOfNumericAtts,MeanKurtosisOfNumericAtts,MeanStdDevOfNumericAtts,NumberOfInstancesWithMissingValues,Dimensionality,EquivalentNumberOfAtts,IncompleteInstanceCount,MajorityClassSize,MinorityClassSize,MaxNominalAttDistinctValues,MeanNominalAttDistinctValues,MeanMeansOfNumericAtts,NegativePercentage,PositivePercentage,NoiseToSignalRatio
0.630945000000000,8641,5,2,0.6,0.2,0.2,0.0,0.9927593693587449,0.2535645668176858,0.797754775489027,0.255865787765355,-0.7894144984450291,10.115507652577127,0,0.000578636731860,3.9152133195035246,0.0,4753,3888,2.0,2.0,17.852376846815567,0.5500520773058674,0.44994792269413264,2.1461603074163618
0.630556000000000,9517,7,2,0.8571428571428571,0.0,0.0,0.0,0.999977628330813,-1.0,-1.0,-0.01590267638521838,0.5769279756086442,5.10208095997647,0,0.000735525901019,-1.0,0.0,4785,4732,-1.0,-1.0,-2.098847795173549,0.5027844909110014,0.49721550908899864,-1.0
0.732000000000000,500,11,2,0.9090909090909091,0.0,0.0,0.0,0.9990649315776107,-1.0,-1.0,-0.030896374087372135,-1.184392480526701,1.0000000295201938,0,0.022,-1.0,0.0,259,241,-1.0,-1.0,-0.000000002400000,0.518,0.482,-1.0
0.620000000000000,250,26,2,0.9615384615384616,0.0,0.0,0.0,0.99093240356837,-1.0,-1.0,0.12161388193743765,-1.0112168726216262,1.0000000358910752,0,0.104,-1.0,0.0,139,111,-1.0,-1.0,0.000000000320000,0.556,0.444,-1.0
0.592000000000000,250,101,2,0.9900990099009901,0.0,0.0,0.0,0.9895875212220557,-1.0,-1.0,0.033423688698316543,-1.1403621111525442,1.000000029625123,0,0.404,-1.0,0.0,140,110,-1.0,-1.0,-0.000000003640000,0.56,0.44,-1.0
0.752000000000000,250,11,2,0.9090909090909091,0.0,0.0,0.0,0.9459534760689117,-1.0,-1.0,0.06598331171123983,-1.0156479233121243,1.000000021182796,0,0.044,-1.0,0.0,159,91,-1.0,-1.0,0.000000009600000,0.636,0.364,-1.0
0.843102000000000,1109,22,2,0.9545454545454546,0.0,0.0,0.0,0.3638001053192342,-1.0,-1.0,7.994062803593519,115.41046874761763,8678.609588564528,0,0.019837691614066726,-1.0,0.0,1032,77,-1.0,-1.0,1500.9949675812634,0.9305680793507665,0.06943192064923355,-1.0
0.898263000000000,403,38,2,0.9736842105263158,0.0,0.0,0.0,0.39124356362925566,-1.0,-1.0,2.5067958012695275,11.456463891147108,556.7656238748066,0,0.09429280397022333,-1.0,0.0,372,31,-1.0,-1.0,251.88784186171262,0.9230769230769231,0.07692307692307693,-1.0
0.722222000000000,36,30,2,0.9666666666666667,0.0,0.0,0.0,0.7642045065086203,-1.0,-1.0,2.074143899386351,5.398154206177217,2137.5258346550672,0,0.8333333333333334,-1.0,0.0,28,8,-1.0,-1.0,1162.2897061194453,0.7777777777777778,0.2222222222222222,-1.0
0.510000000000000,100,51,2,0.9803921568627451,0.0,0.0,0.0,0.9580420222262995,-1.0,-1.0,0.015211476875701086,-1.097549520458496,1.0000000246158736,0,0.51,-1.0,0.0,62,38,-1.0,-1.0,0.000000000800000,0.62,0.38,-1.0
0.851485000000000,101,30,2,0.9666666666666667,0.0,0.0,0.0,0.6061112071230007,-1.0,-1.0,2.7252922410247447,11.692494691818318,235.7261848957118,0,0.297029702970297,-1.0,0.0,86,15,-1.0,-1.0,119.25507340389213,0.8514851485148515,0.1485148514851485,-1.0
0.760000000000000,100,11,2,0.9090909090909091,0.0,0.0,0.0,0.9927744539878084,-1.0,-1.0,-0.07908825668387934,-1.2226640683991363,1.0000000212299436,0,0.11,-1.0,0.0,55,45,-1.0,-1.0,-0.000000004000000,0.55,0.45,-1.0
0.496979000000000,662,4,2,0.75,0.0,0.0,0.0,0.999973663916546,-1.0,-1.0,0.1143003866899781,0.040737341463859135,8.947933050819206,0,0.006042296072507553,-1.0,0.0,333,329,-1.0,-1.0,23.48797887613293,0.5030211480362538,0.49697885196374625,-1.0
0.355731000000000,768,9,2,0.8888888888888888,0.0,0.0,0.0,0.9331343166407831,-1.0,-1.0,0.5278678838100859,2.742037836789627,25.733742975451587,0,0.01171875,-1.0,0.0,500,268,-1.0,-1.0,44.98579117838541,0.6510416666666666,0.3489583333333333,-1.0
0.472050000000000,161,40,2,0.975,0.0,0.0,0.0,0.9075941654188298,-1.0,-1.0,2.46250652961666,8.782477392949671,4006.826216136736,0,0.2484472049689441,-1.0,0.0,109,52,-1.0,-1.0,1526.550654562829,0.6770186335403726,0.32298136645962733,-1.0
0.302368000000000,8192,13,2,0.9230769230769231,0.0,0.0,0.0,0.8841664897438648,-1.0,-1.0,5.073065780561607,77.01177143256311,67245.74837715033,0,0.0015869140625,-1.0,0.0,5715,2477,-1.0,-1.0,135460.4337241618,0.6976318359375,0.3023681640625,-1.0
0.871401000000000,1563,38,2,0.9736842105263158,0.0,0.0,0.0,0.47645497142532245,-1.0,-1.0,10.311114688425015,238.0321756131529,10334.503124329434,0,0.02431222008957134,-1.0,0.0,1403,160,-1.0,-1.0,1008.145867268419,0.8976327575175944,0.10236724248240563,-1.0
0.305568500000000,349,45,2,0.9555555555555556,0.022222222222222223,0.022222222222222223,0.0,0.8446127584974168,-1.0,-1.0,-1.8212108455763172,5.760537653672694,9.200420437296906,0,0.12893982808022922,-1.0,0.0,254,95,2.0,2.0,65.34290664356632,0.7277936962750716,0.2722063037249284,-1.0
0.100000000000000,2000,7,2,0.8571428571428571,0.0,0.0,0.0,0.4689955935892812,-1.0,-1.0,0.5310356061538625,-0.5391267998200641,630.907082513923,0,0.0035,-1.0,0.0,1800,200,-1.0,-1.0,1052.6997315742508,0.9,0.1,-1.0
0.792023000000000,351,35,2,0.9714285714285714,0.0,0.0,0.0,0.9418285354475157,-1.0,-1.0,-0.564050860251445,0.31975599543954963,0.5104205012204399,0,0.09971509971509972,-1.0,0.0,225,126,-1.0,-1.0,0.24769699765376232,0.6410256410256411,0.358974358974359,-1.0
0.513420000000000,2310,20,2,0.95,0.0,0.0,0.0,0.5916727785823275,-1.0,-1.0,3.1434475890113234,36.391584177050824,25.314714480723204,0,0.008658008658008658,-1.0,0.0,1980,330,-1.0,-1.0,24.633144133606745,0.8571428571428571,0.14285714285714285,-1.0
0.732000000000000,250,6,2,0.8333333333333334,0.0,0.0,0.0,0.9895875212220557,-1.0,-1.0,0.07543953121847305,-1.0030449301760396,1.0000000221327165,0,0.024,-1.0,0.0,140,110,-1.0,-1.0,0.000000002400000,0.56,0.44,-1.0
0.672000000000000,250,26,2,0.9615384615384616,0.0,0.0,0.0,0.99093240356837,-1.0,-1.0,0.03927108562329118,-1.15218793279471,1.0000000290123645,0,0.104,-1.0,0.0,139,111,-1.0,-1.0,0.000000003040000,0.556,0.444,-1.0
0.613636000000000,44,4,2,0.75,0.0,0.0,0.0,0.9624127354629923,-1.0,-1.0,0.2821022823801615,-1.0495825848852558,10.866984225136997,0,0.09090909090909091,-1.0,0.0,27,17,-1.0,-1.0,35.01577677272727,0.6136363636363636,0.38636363636363635,-1.0
0.698413000000000,63,30,2,0.9666666666666667,0.0,0.0,0.0,0.5491087450260073,-1.0,-1.0,2.440192888047334,7.838991893181499,2669.015554060003,0,0.47619047619047616,-1.0,0.0,55,8,-1.0,-1.0,1335.0996763517785,0.873015873015873,0.12698412698412698,-1.0
0.407104000000000,8192,9,2,0.8888888888888888,0.0,0.0,0.0,0.9730662661337471,-1.0,-1.0,0.46929371030543654,0.695349178427348,1.0827400496945228,0,0.0010986328125,-1.0,0.0,4885,3307,-1.0,-1.0,1.6544252105865458,0.5963134765625,0.4036865234375,-1.0
0.165517000000000,145,95,2,0.9894736842105263,0.0,0.0,0.0,0.30797532887291956,-1.0,-1.0,2.4606117403377907,11.488275146075903,2999.2874289113674,0,0.6551724137931034,-1.0,0.0,137,8,-1.0,-1.0,1290.4663028382242,0.9448275862068966,0.05517241379310345,-1.0
0.680000000000000,250,6,2,0.8333333333333334,0.0,0.0,0.0,0.9881489563064276,-1.0,-1.0,0.41645391391078046,-0.26084798084775207,1.0000000201221162,0,0.024,-1.0,0.0,141,109,-1.0,-1.0,0.000000012000000,0.564,0.436,-1.0
0.583654000000000,208,61,2,0.9836065573770492,0.0,0.0,0.0,0.9967295890208367,-1.0,-1.0,0.9579194598521502,2.168735732787053,0.14223782700500706,0,0.2932692307692308,-1.0,0.0,111,97,-1.0,-1.0,0.28132129006410267,0.5336538461538461,0.46634615384615385,-1.0
0.616205000000000,3468,785,2,0.9987261146496815,0.0,0.0,0.0,0.9997982272095376,-1.0,-1.0,9.156912055328664,336.9393653457347,49.106473287481045,0,0.22635524798154555,-1.0,0.0,1763,1705,-1.0,-1.0,33.46168062813361,0.5083621683967705,0.49163783160322955,-1.0
0.634000000000000,500,26,2,0.9615384615384616,0.0,0.0,0.0,0.9866165198488093,-1.0,-1.0,0.12314779830303013,-0.9776425499694207,1.0000000282733426,0,0.052,-1.0,0.0,284,216,-1.0,-1.0,-0.000000004400000,0.568,0.432,-1.0
0.928030000000000,264,5,2,0.6,0.2,0.2,0.0,0.3732315518923251,0.04177378642701468,0.9486738067246727,-0.0706793848007397,0.3202581162631484,8.880406910037232,0,0.01893939393939394,8.93458754437831,0.0,245,19,2.0,2.0,22.790694444444455,0.928030303030303,0.07196969696969698,21.70978735389845
0.616000000000000,250,11,2,0.9090909090909091,0.0,0.0,0.0,0.9953784388202258,-1.0,-1.0,0.19681324380363718,-0.5646577082871249,1.0000000309097075,0,0.044,-1.0,0.0,135,115,-1.0,-1.0,-0.000000003600000,0.54,0.46,-1.0
0.344273000000000,4601,58,2,0.9827586206896551,0.0,0.0,0.0,0.9673602371807668,-1.0,-1.0,11.181776397008711,240.85369858253003,15.193997694546765,0,0.012605955227124538,-1.0,0.0,2788,1813,-1.0,-1.0,6.150770191072117,0.6059552271245382,0.39404477287546186,-1.0
0.501410500000000,345,7,,0.8571428571428571,0.0,0.0,0.0,,,,1.6788305211872714,6.431568570398066,15.827503400802184,0,0.020289855072463767,,0.0,,,-1.0,-1.0,42.80289855072463,,,
0.398876000000000,178,14,2,0.9285714285714286,0.0,0.0,0.0,0.970289537540807,-1.0,-1.0,0.346234020909875,-0.04366711722554965,26.17778523132609,0,0.07865168539325842,-1.0,0.0,107,71,-1.0,-1.0,69.13366292091617,0.601123595505618,0.398876404494382,-1.0
0.322266000000000,8192,33,2,0.9696969696969697,0.0,0.0,0.0,0.8936632139657559,-1.0,-1.0,0.6204157620346683,0.9360504077335875,0.9675910714133944,0,0.0040283203125,-1.0,0.0,5649,2543,-1.0,-1.0,1.2014580029029842,0.6895751953125,0.3104248046875,-1.0
0.518127000000000,662,4,2,0.75,0.0,0.0,0.0,0.9987091547244376,-1.0,-1.0,0.13944484529536597,0.000793633528367,7.532171265912148,0,0.006042296072507553,-1.0,0.0,345,317,-1.0,-1.0,23.42897575981874,0.5211480362537765,0.4788519637462236,-1.0
0.263804000000000,163,6,2,0.5,0.3333333333333333,0.3333333333333333,0.0,0.8665718875829345,0.09327113717525187,0.9684827259788388,1.1576944713649495,3.5064522033191836,78.1304471167486,0,0.03680981595092025,9.290890127721811,0.0,116,47,2.0,2.0,82.04993061349694,0.7116564417177914,0.2883435582822086,9.383520082521429
0.534264000000000,5589,37,2,0.972972972972973,0.0,0.0,0.0,0.03853718088787195,-1.0,-1.0,17.144694345951944,681.3146972709127,840.5525122475997,0,0.006620146716765074,-1.0,0.0,5566,23,-1.0,-1.0,80.89554874654591,0.9958847736625515,0.00411522633744856,-1.0
0.469351000000000,7129,6,2,0.8333333333333334,0.0,0.0,0.0,0.9972877951195075,-1.0,-1.0,0.11325013788730247,0.4966709104414363,0.0059039060683258385,0,0.000841632767569,-1.0,0.0,3783,3346,-1.0,-1.0,0.0029725156403423124,0.5306494599523075,0.4693505400476925,-1.0
0.526201000000000,458,40,2,0.975,0.0,0.0,0.0,0.44931097622048255,-1.0,-1.0,3.0875963602953256,18.666164211480073,1244.9923289626026,0,0.08733624454148471,-1.0,0.0,415,43,-1.0,-1.0,395.49464113761036,0.9061135371179039,0.09388646288209607,-1.0
0.663158000000000,380,3,2,0.6666666666666666,0.0,0.0,0.0,0.9995003941817588,-1.0,-1.0,0.04562237813742627,-0.9158852499097736,2.084790874075602,0,0.007894736842105263,-1.0,0.0,195,185,-1.0,-1.0,46.17631578947368,0.5131578947368421,0.4868421052631579,-1.0
0.588785000000000,107,30,2,0.9666666666666667,0.0,0.0,0.0,0.6949749673676273,-1.0,-1.0,3.294663048244964,17.28259306294138,1490.8075318664817,0,0.2803738317757009,-1.0,0.0,87,20,-1.0,-1.0,594.8054013132771,0.8130841121495327,0.18691588785046728,-1.0
0.863095000000000,336,8,2,0.875,0.0,0.0,0.0,0.9839667997071854,-1.0,-1.0,3.5840397334986394,51.02671595481116,0.14372869668428892,0,0.023809523809523808,-1.0,0.0,193,143,-1.0,-1.0,0.49956632653061206,0.5744047619047619,0.4255952380952381,-1.0
0.714478000000000,8192,9,2,0.8888888888888888,0.0,0.0,0.0,0.9997770990046065,-1.0,-1.0,-0.0024231021667260786,-1.1910691941983163,0.9052814137850993,0,0.0010986328125,-1.0,0.0,4168,4024,-1.0,-1.0,0.002472783554077146,0.5087890625,0.4912109375,-1.0
0.718400000000000,625,7,2,0.8571428571428571,0.0,0.0,0.0,0.999953833266239,-1.0,-1.0,1.4169345750687246,10.115868198102076,99.45155210477371,0,0.0112,-1.0,0.0,315,310,-1.0,-1.0,388.3489706666667,0.504,0.496,-1.0
0.550000000000000,60,8,2,0.75,0.125,0.125,0.0,0.9927744539878084,0.000809750810896,1.0,-0.6981778050186676,0.3923150558765713,16.184810790447923,0,0.13333333333333333,1226.0246493474551,0.0,33,27,2.0,2.0,67.6997222222222,0.55,0.45,1233.9478216554826
0.743243000000000,222,3,2,0.6666666666666666,0.0,0.0,0.0,0.968803551208558,-1.0,-1.0,-0.3272551439196101,-1.4442496601508115,4.473282614206571,0,0.013513513513513514,-1.0,0.0,134,88,-1.0,-1.0,7.936711711711712,0.6036036036036037,0.3963963963963964,-1.0
0.630000000000000,100,6,2,0.8333333333333334,0.0,0.0,0.0,0.9895875212220557,-1.0,-1.0,0.325208048264089,-0.3599084108104119,1.0000000242101796,0,0.06,-1.0,0.0,56,44,-1.0,-1.0,-0.000000010000000,0.56,0.44,-1.0
0.500000000000000,62,6,2,0.8333333333333334,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.10777265651972931,-0.04280430830020308,11.714103029452037,0,0.0967741935483871,-1.0,0.0,31,31,-1.0,-1.0,88.09354838709677,0.5,0.5,-1.0
0.833333000000000,120,3,2,0.6666666666666666,0.0,0.0,0.0,0.99819587904281,-1.0,-1.0,0.0,-1.2353418803418799,24.54344424998079,0,0.025,-1.0,0.0,63,57,-1.0,-1.0,11.25,0.525,0.475,-1.0
0.407500000000000,400,7,2,0.8571428571428571,0.0,0.0,0.0,0.9777945702913884,-1.0,-1.0,3.597727268730127,21.15754417330303,6.473533996263012,0,0.0175,-1.0,0.0,235,165,-1.0,-1.0,10.875032583333331,0.5875,0.4125,-1.0
0.567568000000000,111,4,2,0.75,0.0,0.0,0.0,0.9985358500505679,-1.0,-1.0,0.17811262224651772,-0.15680116278078193,44.6527466229285,0,0.036036036036036036,-1.0,0.0,58,53,-1.0,-1.0,101.56456456456458,0.5225225225225225,0.4774774774774775,-1.0
0.486316000000000,950,10,2,0.9,0.0,0.0,0.0,0.9994596212552502,-1.0,-1.0,-0.018724207911753183,-0.7829036847407509,7.14645089823358,0,0.010526315789473684,-1.0,0.0,488,462,-1.0,-1.0,41.01183473684211,0.5136842105263157,0.4863157894736842,-1.0
